@relation adult-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.Remove-R13-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute Age numeric
@attribute Workclass {' State-gov',' Self-emp-not-inc',' Private',' Federal-gov',' Local-gov',' ?',' Self-emp-inc',' Without-pay',' Never-worked'}
@attribute education {' Bachelors',' HS-grad',' 11th',' Masters',' 9th',' Some-college',' Assoc-acdm',' Assoc-voc',' 7th-8th',' Doctorate',' Prof-school',' 5th-6th',' 10th',' 1st-4th',' Preschool',' 12th'}
@attribute marital-status {' Never-married',' Married-civ-spouse',' Divorced',' Married-spouse-absent',' Separated',' Married-AF-spouse',' Widowed'}
@attribute occupation {' Adm-clerical',' Exec-managerial',' Handlers-cleaners',' Prof-specialty',' Other-service',' Sales',' Craft-repair',' Transport-moving',' Farming-fishing',' Machine-op-inspct',' Tech-support',' ?',' Protective-serv',' Armed-Forces',' Priv-house-serv'}
@attribute relationship {' Not-in-family',' Husband',' Wife',' Own-child',' Unmarried',' Other-relative'}
@attribute race {' White',' Black',' Asian-Pac-Islander',' Amer-Indian-Eskimo',' Other'}
@attribute sex {' Male',' Female'}
@attribute capital-gain numeric
@attribute capital-loss numeric
@attribute hours-per-week numeric
@attribute native-country {' United-States',' Cuba',' Jamaica',' India',' ?',' Mexico',' South',' Puerto-Rico',' Honduras',' England',' Canada',' Germany',' Iran',' Philippines',' Italy',' Poland',' Columbia',' Cambodia',' Thailand',' Ecuador',' Laos',' Taiwan',' Haiti',' Portugal',' Dominican-Republic',' El-Salvador',' France',' Guatemala',' China',' Japan',' Yugoslavia',' Peru',' Outlying-US(Guam-USVI-etc)',' Scotland',' Trinadad&Tobago',' Greece',' Nicaragua',' Vietnam',' Hong',' Ireland',' Hungary',' Holand-Netherlands'}

@data
0.369863,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.5,' United-States'
0.630137,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0.076881,0,0.357143,' United-States'
0.041096,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.452055,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0.433196,0.346939,' United-States'
0.452055,' Federal-gov',' 11th',' Never-married',' Sales',' Not-in-family',' Black',' Female',0.03674,0,0.397959,' United-States'
0.09589,' Private',' Some-college',' Never-married',' Exec-managerial',' Own-child',' White',' Male',0,0,0.244898,' United-States'
0.164384,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,0.193878,' United-States'
0.205479,' State-gov',' HS-grad',' Divorced',' Other-service',' Not-in-family',' White',' Female',0,0,0.244898,' United-States'
0.054795,' Private',' Assoc-acdm',' Never-married',' Other-service',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.342466,' Self-emp-not-inc',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0.433196,0.397959,' United-States'
0.178082,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,0.55102,' United-States'
0.671233,' ?',' Bachelors',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.05102,' United-States'
0.506849,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.5,' United-States'
0.452055,' Private',' HS-grad',' Widowed',' Sales',' Not-in-family',' White',' Female',0,0.561065,0.72449,' United-States'
0.328767,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.428571,' United-States'
0.109589,' Private',' Some-college',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',0,0,0.244898,' United-States'
0.164384,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.452055,' Self-emp-inc',' 7th-8th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0.453857,0.632653,' ?'
0.041096,' Private',' Some-college',' Never-married',' Exec-managerial',' Own-child',' White',' Female',0,0,0.193878,' United-States'
0.260274,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.205479,' Private',' HS-grad',' Divorced',' Other-service',' Unmarried',' Amer-Indian-Eskimo',' Female',0,0,0.397959,' United-States'
0.356164,' State-gov',' Some-college',' Divorced',' Adm-clerical',' Other-relative',' White',' Female',0,0,0.397959,' United-States'
0.082192,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Own-child',' White',' Female',0.02105,0,0.397959,' United-States'
0.315068,' Private',' Some-college',' Married-civ-spouse',' Sales',' Other-relative',' White',' Male',0,0,0.397959,' United-States'
0.479452,' Private',' Some-college',' Divorced',' Sales',' Unmarried',' White',' Female',0,0,0.5,' United-States'
0.191781,' Private',' Bachelors',' Divorced',' Other-service',' Not-in-family',' Asian-Pac-Islander',' Male',1,0,0.704082,' United-States'
0.356164,' Private',' HS-grad',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.342466,' Private',' 5th-6th',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,0.438776,' Mexico'
0.534247,' Private',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.342466,' Local-gov',' Masters',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0.453857,0.397959,' United-States'
0.328767,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0.076881,0,0.5,' United-States'
0.273973,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.5,' United-States'
0.150685,' Local-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0.072981,0,0.397959,' United-States'
0.232877,' Private',' HS-grad',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0,0,0.704082,' United-States'
0.438356,' Self-emp-not-inc',' Doctorate',' Never-married',' Prof-specialty',' Not-in-family',' White',' Male',1,0,0.704082,' United-States'
0.315068,' Private',' 11th',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.295918,' United-States'
0.465753,' Self-emp-not-inc',' Masters',' Divorced',' Prof-specialty',' Unmarried',' White',' Male',0,0,0.602041,' United-States'
0.260274,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0.433196,0.397959,' United-States'
0.260274,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.452055,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.5,' United-States'
0.273973,' Private',' Assoc-voc',' Divorced',' Tech-support',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.082192,' Private',' Some-college',' Never-married',' Prof-specialty',' Not-in-family',' White',' Female',0,0,0.44898,' United-States'
0.315068,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.356164,' Private',' Some-college',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0.076881,0,0.397959,' United-States'
0.547945,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Wife',' White',' Female',0,0,0.397959,' United-States'
0.328767,' Local-gov',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0.399449,0.193878,' United-States'
0.082192,' Self-emp-not-inc',' HS-grad',' Divorced',' Other-service',' Unmarried',' White',' Female',0,0,0.5,' United-States'
0.726027,' Private',' Bachelors',' Married-civ-spouse',' Handlers-cleaners',' Husband',' White',' Male',0.064181,0,0.397959,' United-States'
0.534247,' Private',' Some-college',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.602041,' United-States'
0.260274,' Private',' HS-grad',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.109589,' Private',' Bachelors',' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,0.397959,' United-States'
0.328767,' Private',' 11th',' Divorced',' Other-service',' Unmarried',' Other',' Female',0,0,0.397959,' United-States'
0.616438,' Self-emp-not-inc',' Some-college',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.091837,' United-States'
0.260274,' Private',' Assoc-voc',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.219178,' Private',' Some-college',' Separated',' Adm-clerical',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0.082192,' State-gov',' Bachelors',' Never-married',' Prof-specialty',' Own-child',' White',' Female',0,0,0.265306,' United-States'
0.150685,' Private',' Bachelors',' Never-married',' Exec-managerial',' Unmarried',' Black',' Female',0,0,0.44898,' ?'
0.136986,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.5,' Guatemala'
0.410959,' Private',' HS-grad',' Divorced',' Transport-moving',' Not-in-family',' White',' Male',0,0.365014,0.397959,' United-States'
0.30137,' Private',' Bachelors',' Divorced',' Exec-managerial',' Not-in-family',' White',' Female',0,0,0.244898,' United-States'
0.410959,' Self-emp-not-inc',' Some-college',' Divorced',' Craft-repair',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.424658,' Private',' Some-college',' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.342466,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.55102,' United-States'
0.39726,' Private',' Masters',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0,0.436639,0.397959,' ?'
0.136986,' Private',' Some-college',' Never-married',' Sales',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.356164,' Private',' Doctorate',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',1,0,0.55102,' United-States'
0.260274,' Private',' Some-college',' Divorced',' Adm-clerical',' Not-in-family',' White',' Male',0,0,0.44898,' United-States'
0.69863,' Private',' HS-grad',' Widowed',' Adm-clerical',' Not-in-family',' White',' Female',0,0.506428,0.295918,' United-States'
0.383562,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.55102,' United-States'
0.575342,' State-gov',' HS-grad',' Never-married',' Adm-clerical',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.164384,' Private',' Some-college',' Never-married',' Other-service',' Not-in-family',' White',' Female',0,0,0.408163,' United-States'
0.082192,' ?',' Bachelors',' Never-married',' ?',' Own-child',' White',' Male',0,0,0.5,' United-States'
0.150685,' Private',' Bachelors',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.44898,' United-States'
0.123288,' Private',' 11th',' Never-married',' Handlers-cleaners',' Unmarried',' White',' Male',0,0,0.193878,' United-States'
0.232877,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.346939,' United-States'
0.054795,' Private',' Some-college',' Never-married',' Other-service',' Not-in-family',' White',' Female',0,0,0.244898,' United-States'
0.452055,' Private',' Assoc-voc',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.164384,' Self-emp-inc',' HS-grad',' Separated',' Prof-specialty',' Other-relative',' White',' Male',0,0,0.244898,' United-States'
0.616438,' Private',' Some-college',' Widowed',' Exec-managerial',' Not-in-family',' White',' Female',0,0,0.153061,' United-States'
0.616438,' Local-gov',' Masters',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,0.397959,' United-States'
0.205479,' Private',' HS-grad',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.328767,' Local-gov',' Bachelors',' Divorced',' Prof-specialty',' Not-in-family',' White',' Male',0,0,0.193878,' United-States'
0.69863,' Private',' Some-college',' Widowed',' Exec-managerial',' Not-in-family',' White',' Female',0,0,0.44898,' United-States'
0.027397,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Own-child',' White',' Female',0,0,0.397959,' United-States'
0.356164,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.806122,' United-States'
0.082192,' Private',' Bachelors',' Never-married',' Sales',' Own-child',' White',' Female',0,0,0.193878,' United-States'
0.260274,' Private',' Some-college',' Widowed',' Adm-clerical',' Unmarried',' Black',' Female',0,0,0.397959,' United-States'
0,' Private',' 11th',' Never-married',' Prof-specialty',' Own-child',' White',' Female',0,0,0.193878,' United-States'
0.520548,' Self-emp-inc',' Prof-school',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' ?'
0.465753,' Self-emp-not-inc',' Some-college',' Divorced',' Sales',' Unmarried',' White',' Female',0,0,0.5,' United-States'
0.082192,' Private',' Assoc-voc',' Never-married',' Machine-op-inspct',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.068493,' Private',' HS-grad',' Never-married',' Handlers-cleaners',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.082192,' Private',' HS-grad',' Never-married',' Machine-op-inspct',' Not-in-family',' White',' Female',0,0,0.397959,' United-States'
0.260274,' Private',' Some-college',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.479592,' United-States'
0.342466,' Private',' HS-grad',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.150685,' Local-gov',' Some-college',' Married-civ-spouse',' Protective-serv',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.342466,' Private',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0.072981,0,0.346939,' United-States'
0.246575,' State-gov',' Some-college',' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,0.377551,' United-States'
0.260274,' Private',' HS-grad',' Divorced',' Exec-managerial',' Unmarried',' White',' Female',0,0,0.5,' United-States'
0.041096,' Private',' Some-college',' Never-married',' Tech-support',' Not-in-family',' White',' Female',0,0,0.091837,' United-States'
0.383562,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.397959,' ?'
0.328767,' Private',' Some-college',' Married-civ-spouse',' Exec-managerial',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.219178,' Private',' 10th',' Married-civ-spouse',' Machine-op-inspct',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.109589,' Private',' HS-grad',' Never-married',' Adm-clerical',' Own-child',' White',' Female',0,0,0.397959,' United-States'
0.191781,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' Other',' Male',0,0,0.397959,' United-States'
0.671233,' ?',' 7th-8th',' Divorced',' ?',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.287671,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0.076881,0,0.397959,' United-States'
0.178082,' Local-gov',' Bachelors',' Never-married',' Prof-specialty',' Not-in-family',' Black',' Female',0,0,0.397959,' Germany'
0.712329,' ?',' Bachelors',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.027397,' ?',' 10th',' Never-married',' ?',' Own-child',' Black',' Male',0,0,0.244898,' United-States'
0.219178,' Private',' Bachelors',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' Germany'
0.054795,' State-gov',' Some-college',' Never-married',' Protective-serv',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.219178,' Private',' Some-college',' Married-spouse-absent',' Prof-specialty',' Not-in-family',' White',' Male',0,0,0.397959,' United-States'
0.547945,' Private',' 7th-8th',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.410959,' Private',' Prof-school',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0.436639,0.602041,' Honduras'
0.630137,' Self-emp-inc',' Assoc-acdm',' Married-civ-spouse',' Sales',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.30137,' Private',' Assoc-voc',' Separated',' Adm-clerical',' Not-in-family',' Asian-Pac-Islander',' Male',0,0,0.397959,' United-States'
0.356164,' Private',' Assoc-voc',' Married-civ-spouse',' Craft-repair',' Husband',' White',' Male',0,0,0.5,' United-States'
0.520548,' Self-emp-not-inc',' HS-grad',' Divorced',' Other-service',' Other-relative',' White',' Female',0,0,0.397959,' United-States'
0.356164,' Private',' Some-college',' Married-civ-spouse',' Prof-specialty',' Wife',' White',' Female',0,0,0.397959,' United-States'
0.287671,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Male',0,0,0.397959,' United-States'
0.178082,' Private',' HS-grad',' Divorced',' Other-service',' Unmarried',' White',' Female',0,0,0.397959,' United-States'
0.054795,' Private',' HS-grad',' Never-married',' Other-service',' Own-child',' White',' Male',0,0,0.346939,' United-States'
0.287671,' Private',' Bachelors',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.109589,' Private',' Some-college',' Separated',' Priv-house-serv',' Other-relative',' White',' Female',0,0,0.295918,' El-Salvador'
0.520548,' Private',' 9th',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.520548,' Private',' 9th',' Divorced',' Craft-repair',' Unmarried',' White',' Female',1,0,0.367347,' United-States'
0.506849,' Private',' Some-college',' Never-married',' Sales',' Not-in-family',' Black',' Male',0,0,0.408163,' United-States'
0.178082,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Male',0,0,0.418367,' United-States'
0.109589,' Private',' HS-grad',' Separated',' Handlers-cleaners',' Unmarried',' Black',' Female',0,0,0.397959,' United-States'
0.589041,' Private',' HS-grad',' Married-civ-spouse',' Transport-moving',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.054795,' Private',' Some-college',' Never-married',' Other-service',' Own-child',' White',' Male',0,0,0.244898,' United-States'
0.246575,' Self-emp-inc',' HS-grad',' Married-civ-spouse',' Exec-managerial',' Husband',' White',' Male',0,0,0.5,' United-States'
0.39726,' Private',' Some-college',' Married-civ-spouse',' Craft-repair',' Husband',' Asian-Pac-Islander',' Male',0,0,0.397959,' Vietnam'
0.739726,' ?',' Some-college',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.091837,' United-States'
0.150685,' ?',' 10th',' Never-married',' ?',' Own-child',' White',' Female',0,0,0.377551,' United-States'
0.205479,' Private',' Some-college',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.123288,' Private',' Some-college',' Married-civ-spouse',' Tech-support',' Husband',' White',' Male',0.03103,0,0.397959,' United-States'
0.013699,' Private',' Some-college',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,0.081633,' United-States'
0.520548,' Local-gov',' 10th',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.397959,' United-States'
0.452055,' Federal-gov',' Some-college',' Divorced',' Exec-managerial',' Unmarried',' White',' Male',0,0,0.397959,' United-States'
0.287671,' Private',' Some-college',' Divorced',' Adm-clerical',' Not-in-family',' White',' Female',0.074431,0,0.397959,' United-States'
0.082192,' Private',' Bachelors',' Never-married',' Exec-managerial',' Not-in-family',' White',' Female',0,0,0.5,' United-States'
0.013699,' Private',' 11th',' Never-married',' Handlers-cleaners',' Own-child',' White',' Male',0,0,0.112245,' United-States'
0,' Private',' 11th',' Never-married',' Craft-repair',' Own-child',' White',' Male',0,0,0.163265,' United-States'
0.150685,' Private',' 7th-8th',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.397959,' Mexico'
0.287671,' Private',' Some-college',' Divorced',' Craft-repair',' Own-child',' White',' Male',0,0,0.581633,' Poland'
0.561644,' Self-emp-not-inc',' HS-grad',' Married-civ-spouse',' Farming-fishing',' Husband',' White',' Male',0,0,0.5,' United-States'
0.260274,' Private',' Bachelors',' Married-civ-spouse',' Prof-specialty',' Husband',' White',' Male',0,0,0.479592,' United-States'
0.520548,' Local-gov',' Some-college',' Married-spouse-absent',' Adm-clerical',' Unmarried',' Black',' Female',0,0,0.346939,' United-States'
0.287671,' Private',' HS-grad',' Divorced',' Other-service',' Not-in-family',' White',' Female',0,0,0.755102,' United-States'
0.589041,' Local-gov',' Some-college',' Married-civ-spouse',' Other-service',' Husband',' Asian-Pac-Islander',' Male',0,0,0.602041,' Philippines'
0.643836,' ?',' HS-grad',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0,0.040816,' United-States'
0.684932,' ?',' Some-college',' Married-civ-spouse',' ?',' Husband',' White',' Male',0,0.56405,0.397959,' United-States'
0.191781,' Private',' HS-grad',' Married-civ-spouse',' Adm-clerical',' Husband',' White',' Male',0,0,0.5,' United-States'
0.424658,' Private',' 11th',' Divorced',' Other-service',' Not-in-family',' White',' Female',0,0,0.306122,' United-States'
0.506849,' Private',' HS-grad',' Married-civ-spouse',' Other-service',' Husband',' White',' Male',0,0,0.316327,' Mexico'
