@relation adult-weka.filters.unsupervised.instance.Randomize-S42-weka.filters.unsupervised.attribute.Remove-R3-weka.filters.unsupervised.attribute.Remove-R4-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0-weka.filters.unsupervised.attribute.RandomProjection-N4-R42-DGaussian

@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute class {' <=50K',' >50K'}

@data
-1.065354,5.153451,0.975729,1.6606,' <=50K'
0.924641,1.24648,1.317182,1.487502,' >50K'
3.044165,7.552908,-0.600635,3.103511,' <=50K'
-0.357011,2.053543,1.604407,4.862008,' <=50K'
-5.134789,0.428903,2.241692,1.295275,' <=50K'
2.613274,7.3083,0.801714,1.869055,' <=50K'
-0.918439,5.701495,-0.889079,0.323737,' <=50K'
1.186709,4.441447,0.596643,2.73572,' <=50K'
1.144516,-0.111305,-0.080641,0.3813,' <=50K'
-0.355098,1.66766,2.473944,2.378619,' <=50K'
-1.641487,-0.655729,-1.481258,1.657445,' <=50K'
0.368053,6.085873,-0.153499,1.211353,' <=50K'
-1.233453,2.812014,-0.192637,2.023512,' <=50K'
-3.570556,-0.199997,-1.439113,1.558762,' <=50K'
-2.595413,2.757992,-2.557119,2.805983,' >50K'
0.588127,0.064035,-0.258296,0.598918,' <=50K'
-2.669339,0.33815,1.632082,0.751803,' >50K'
-3.324682,2.622963,1.075788,1.238025,' <=50K'
-2.254571,-0.642226,-0.060918,-1.195277,' <=50K'
5.483801,3.478348,-0.000157,2.690083,' <=50K'
-3.189985,-0.50364,2.552109,2.532804,' <=50K'
-5.467109,9.454392,2.714992,3.297826,' <=50K'
-2.016128,4.53748,-0.304204,1.516747,' <=50K'
-1.234204,6.008035,2.04873,0.223819,' <=50K'
-0.050012,6.291018,1.267793,1.138587,' <=50K'
0.709702,6.863737,-1.929259,-0.425652,' <=50K'
1.924193,0.664551,-1.52881,-4.079878,' <=50K'
-0.358828,4.425033,0.564577,0.882221,' <=50K'
-3.351602,5.024384,3.351701,2.709429,' <=50K'
-0.230937,-1.761263,-0.629133,3.716219,' <=50K'
-1.610879,3.584918,1.558064,0.816844,' >50K'
-0.867126,-1.625185,-0.270155,3.120225,' <=50K'
-1.135458,6.254105,-1.438661,1.965646,' <=50K'
-4.475245,1.347245,1.243423,1.50713,' >50K'
-4.333558,-0.611455,-0.609133,4.558748,' >50K'
1.480445,-3.342516,0.8642,-1.681158,' >50K'
0.760289,6.016636,-0.437448,4.909859,' <=50K'
-1.21808,5.668451,0.579995,1.35598,' <=50K'
2.989589,4.83038,-1.384476,1.752082,' <=50K'
-0.022109,5.966577,-1.588633,1.994078,' <=50K'
-0.770834,-0.444907,-1.040396,0.469405,' >50K'
1.771724,2.447917,-6.138874,4.676438,' <=50K'
-2.186151,4.730617,-2.815562,2.787243,' <=50K'
-1.481443,2.787521,-0.145228,1.378067,' <=50K'
-2.693427,0.595669,1.797131,3.257284,' >50K'
-1.050756,5.809916,0.705942,2.795511,' <=50K'
0.087325,-3.545146,0.277107,1.890376,' >50K'
-3.682147,-0.175311,-2.37841,2.676981,' <=50K'
2.543887,3.995056,0.135036,-0.012022,' <=50K'
-0.409091,2.561063,1.596566,1.450637,' >50K'
-3.750209,3.099611,1.182809,2.382236,' >50K'
-3.532924,0.360421,-4.121105,3.105627,' >50K'
0.901386,5.777668,0.859841,1.709906,' >50K'
3.546479,4.660289,-1.525493,1.590774,' <=50K'
0.622982,1.34565,1.215799,1.635186,' >50K'
2.837554,7.754588,-1.169478,4.233717,' >50K'
-1.842747,-0.527079,-0.709369,1.057557,' <=50K'
-0.744647,5.757244,0.74967,2.992558,' <=50K'
-0.290864,7.822159,2.463364,-0.155724,' <=50K'
0.47616,5.868401,-1.502115,2.224857,' <=50K'
0.345181,-3.92143,-0.015247,1.733607,' <=50K'
0.817249,-3.695865,-0.580271,1.724625,' >50K'
3.425987,0.965471,-1.013902,0.859479,' <=50K'
0.802762,4.783686,1.6429,0.372856,' <=50K'
-0.260228,1.491486,-2.003617,3.232519,' >50K'
-2.943944,1.658014,-0.28926,2.977503,' >50K'
-1.811328,1.449478,-2.070234,0.921363,' >50K'
-2.171192,4.878172,0.099942,0.111756,' <=50K'
-1.685719,0.224904,-1.285227,1.659508,' <=50K'
0.855368,-0.716192,-0.247515,0.799784,' <=50K'
-1.371787,2.333511,-2.118481,2.046256,' >50K'
-0.28329,1.4674,-1.789546,2.147787,' <=50K'
-0.118371,-0.593473,-1.211844,0.879314,' >50K'
-3.93256,-0.046911,-1.602805,1.982477,' <=50K'
0.323329,-0.468843,-0.790341,2.631217,' >50K'
2.879531,4.514036,-1.78098,2.345067,' <=50K'
-0.000698,6.90304,2.109326,-1.09114,' <=50K'
0.40329,0.302632,-0.45556,1.40061,' <=50K'
-2.378812,6.634321,2.502455,0.922032,' <=50K'
-1.388714,6.330154,-4.265793,2.426405,' <=50K'
-0.351477,2.962939,-0.595281,1.573994,' >50K'
-1.595218,1.435115,1.01808,1.691449,' >50K'
-3.084664,1.36948,-0.629723,1.0875,' <=50K'
-0.921833,-0.86386,0.464306,1.77969,' <=50K'
0.97662,-0.51268,-1.174122,2.755399,' <=50K'
-2.423048,5.425433,-1.586415,1.791789,' <=50K'
0.237766,-0.825362,0.519528,5.219158,' <=50K'
-0.789468,3.177608,-0.829653,2.299658,' <=50K'
-1.806381,7.85458,-0.59941,3.681895,' <=50K'
-2.109983,4.583481,-0.354426,1.672247,' <=50K'
1.371765,6.176851,1.865916,1.071398,' <=50K'
-2.831844,-0.628423,-0.901983,2.027433,' >50K'
2.523794,3.956225,0.184321,-0.330837,' <=50K'
-1.01809,1.071756,0.67481,1.480134,' >50K'
0.111603,5.468823,-2.037847,2.199849,' <=50K'
-1.352623,0.238221,0.835118,1.425039,' >50K'
1.245024,3.353197,0.463254,1.932493,' <=50K'
0.99572,0.947058,3.130272,3.821803,' <=50K'
0.885469,2.477927,-3.500536,1.701832,' <=50K'
-3.573462,0.28727,-2.195191,1.871109,' >50K'
-1.628131,-3.746708,1.892279,0.822164,' >50K'
0.59178,8.185216,-0.26688,-0.510461,' <=50K'
1.769612,5.986132,1.317954,0.559311,' <=50K'
1.796475,7.515363,2.235995,4.315861,' <=50K'
-4.535354,-1.244653,-0.561094,3.449041,' >50K'
2.354884,5.089168,0.387814,-0.316353,' <=50K'
-2.705187,0.789856,-0.764539,2.150388,' <=50K'
-1.740005,4.850862,2.905491,2.436102,' <=50K'
-2.048379,6.360376,1.588877,2.174109,' <=50K'
0.497227,7.708927,-1.203928,0.280008,' <=50K'
-1.362978,6.562471,-1.828855,2.068167,' <=50K'
-0.603983,3.062358,-0.70038,1.816293,' <=50K'
1.359066,4.164705,-1.368387,3.32151,' <=50K'
-1.179051,7.687581,-0.255148,1.802174,' <=50K'
-2.747814,2.53521,1.325996,1.038459,' >50K'
4.122761,3.708294,-2.210674,2.793485,' <=50K'
0.093763,0.46898,0.423305,0.924013,' <=50K'
0.012426,8.267531,-0.137208,1.213296,' <=50K'
0.664908,4.176592,-0.452104,-1.238596,' <=50K'
-2.990483,4.987451,-3.645503,0.894397,' >50K'
-2.453754,0.506411,-1.453306,1.385746,' >50K'
-1.525446,-0.633916,-0.599616,0.883957,' >50K'
0.193748,8.271681,-1.987789,2.214564,' <=50K'
5.806626,2.459179,0.974753,3.585547,' >50K'
2.712381,4.70074,-1.850677,4.276165,' <=50K'
1.054611,4.272243,-1.359346,4.256997,' >50K'
0.580376,-1.203433,-2.538142,1.489867,' <=50K'
-0.509995,1.009177,0.788325,1.482419,' >50K'
-1.578384,4.578774,-2.670452,2.836607,' <=50K'
0.18784,4.402078,-0.240808,1.876448,' >50K'
1.873582,5.407886,-2.630779,2.657823,' <=50K'
1.958773,6.410422,0.792409,2.668238,' >50K'
5.640173,5.875188,-2.52861,0.659787,' <=50K'
-0.368509,6.399986,0.58258,-0.591991,' <=50K'
1.049015,5.077341,-0.761185,3.828922,' <=50K'
1.137803,-0.970999,-2.123644,1.393386,' <=50K'
-0.651623,1.144244,0.558645,3.697275,' >50K'
-1.405437,-0.231232,-1.259902,0.816606,' >50K'
3.120388,5.827217,-0.631713,1.458313,' <=50K'
-0.627498,-2.570678,-1.049128,1.18656,' <=50K'
0.970121,5.626191,-1.587942,4.443218,' <=50K'
1.896433,3.941555,0.992853,0.963616,' <=50K'
0.891199,7.222568,0.439137,2.806339,' <=50K'
3.853423,4.723698,-2.109871,0.104043,' <=50K'
1.95402,5.392801,-2.617755,2.700605,' <=50K'
0.400504,-4.016395,-0.000722,1.825874,' >50K'
1.053867,2.277633,0.398165,2.127151,' <=50K'
-4.469147,-0.712573,-0.460641,3.06565,' >50K'
-3.472932,0.311017,-2.231451,2.232706,' <=50K'
1.513183,6.736201,0.405322,2.422071,' <=50K'
0.021319,1.554428,1.075355,1.099796,' >50K'
1.787349,6.904934,0.418433,5.238613,' <=50K'
-3.887573,-0.195875,2.801553,3.35521,' <=50K'
0.411501,4.90351,-2.400318,2.411206,' <=50K'
-2.072385,3.10217,0.269456,3.700092,' >50K'
-4.953059,7.328031,-3.17773,3.426371,' <=50K'
-1.708037,0.162824,-1.207115,1.168328,' >50K'
1.250064,-0.741561,-0.121784,0.529354,' <=50K'
-0.611504,2.981135,1.086661,0.007149,' <=50K'
2.462395,1.80809,0.290568,3.117281,' >50K'
4.023452,5.488054,-1.304118,-2.203039,' <=50K'
-0.832351,5.031964,0.921062,-0.655958,' <=50K'
-0.038652,7.348005,1.911594,2.527814,' <=50K'
-1.676274,5.887893,-3.545073,1.891093,' <=50K'
-0.030171,7.208648,1.67872,0.524729,' <=50K'
-1.778756,-0.809354,-2.261481,3.837762,' >50K'
-3.262546,4.128188,1.775743,5.513755,' <=50K'
-4.485348,-0.322521,-0.575475,3.36212,' >50K'
-1.648732,-0.178655,0.516437,2.545784,' >50K'
-0.426958,2.545481,1.617023,1.304188,' <=50K'
-0.821135,2.204963,0.055965,2.573113,' <=50K'
-1.987356,5.949329,2.761434,-2.327351,' <=50K'
2.920145,1.551647,-3.41677,1.799322,' >50K'
-1.527713,0.900989,-0.699619,2.497662,' <=50K'
2.516164,4.590858,0.359346,3.449358,' <=50K'
3.891929,7.796096,-0.219545,2.163868,' <=50K'
-0.443827,1.192627,0.559414,4.983807,' <=50K'
-2.877244,1.586862,0.459932,1.81554,' >50K'
1.083164,5.887557,-0.604648,1.032697,' <=50K'
-0.701759,1.542974,0.793643,-0.506982,' <=50K'
2.376203,4.25991,0.764388,2.621648,' <=50K'
-3.064,0.13493,-2.042647,1.731241,' >50K'
-0.613842,3.659581,-2.089446,2.506132,' >50K'
2.143421,4.667613,-2.468366,-0.768539,' <=50K'
-0.125921,2.797796,-0.17686,2.620129,' <=50K'
3.96391,6.756916,0.323137,3.182471,' >50K'
2.33109,5.105365,2.764256,2.704488,' <=50K'
-4.070001,0.891481,0.085109,0.847702,' <=50K'
-2.749087,1.572246,-0.196998,2.725084,' >50K'
3.235639,6.335681,-4.408612,3.503524,' >50K'
1.11448,5.720397,-3.241209,1.344751,' <=50K'
-1.942451,3.110903,-0.808439,0.936442,' <=50K'
-0.78328,1.922849,2.711673,-0.899889,' <=50K'
-1.721355,4.070516,-1.494074,4.055085,' >50K'
1.446283,4.370493,-1.707235,1.194933,' <=50K'
0.665975,0.956222,0.985637,-0.073415,' <=50K'
0.585308,-3.621129,-0.656355,1.827222,' <=50K'
-3.490388,5.697754,0.985296,0.93005,' <=50K'
1.063288,-0.337942,-0.217604,2.132861,' <=50K'
-0.404495,1.294187,0.002218,2.093809,' >50K'
0.588361,-0.994293,0.893691,3.79529,' <=50K'
3.290688,4.361942,2.041351,3.631638,' <=50K'
4.570029,5.48908,-1.527032,4.318571,' <=50K'
2.088093,7.140996,0.575426,2.243883,' <=50K'
4.311654,7.292607,-3.120229,4.871175,' <=50K'
3.001301,4.55834,-1.736892,2.49252,' <=50K'
-3.012377,1.102685,-0.360886,3.188529,' >50K'
2.907898,4.532439,-0.943094,1.566588,' <=50K'
-2.727174,1.52743,-0.143247,2.442306,' >50K'
-1.423442,4.321758,0.379583,1.695528,' <=50K'
1.738488,4.453166,0.510426,3.224185,' <=50K'
-3.735242,0.334126,-0.960436,1.063995,' >50K'
-0.946919,6.18209,0.239529,1.209894,' <=50K'
-0.08468,5.997244,-1.622115,2.097744,' <=50K'
-1.141064,5.427557,0.117855,2.963432,' <=50K'
0.163126,7.370358,2.182054,3.170843,' <=50K'
-0.09341,4.380426,0.139665,0.096264,' <=50K'
-1.616071,5.360736,1.617683,0.898466,' <=50K'
-0.270744,-3.676266,0.286308,1.477406,' >50K'
-0.932668,2.222029,0.519999,2.423756,' >50K'
-2.128517,6.171101,-1.389741,0.55661,' <=50K'
-4.04484,6.284212,0.457977,0.484866,' <=50K'
0.154356,-1.748682,-1.702238,1.47488,' <=50K'
1.046482,6.520303,2.086657,0.700391,' <=50K'
-3.090424,5.599081,1.079247,0.971598,' <=50K'
1.111821,-1.820535,-0.662567,-2.009725,' <=50K'
3.375643,5.206008,-1.456332,3.251643,' <=50K'
0.526762,0.463726,0.414042,1.982734,' >50K'
1.809324,3.291306,1.633725,1.249635,' <=50K'
1.299765,3.554489,-1.152539,2.436715,' <=50K'
-2.160101,-2.758084,0.496725,1.754574,' <=50K'
-0.452266,2.108272,0.626974,2.508087,' <=50K'
-3.977461,7.84917,0.702231,0.710746,' <=50K'
-2.937213,5.703194,-0.430754,2.34896,' <=50K'
0.677369,5.294102,2.195733,-0.537202,' >50K'
1.617243,4.868171,-0.019438,1.201341,' <=50K'
1.144423,0.057271,0.036768,2.108611,' >50K'
0.203562,5.928989,-1.55793,2.148342,' <=50K'
-1.363089,1.419981,-3.120801,0.280883,' <=50K'
3.630873,0.402098,-2.775202,1.975041,' <=50K'
-1.293391,2.508385,2.000983,2.211316,' <=50K'
0.268121,1.866917,1.356804,-1.050347,' <=50K'
1.533731,4.68384,-0.152393,3.713668,' <=50K'
-0.641359,4.471282,2.401819,1.353598,' <=50K'
2.768477,-3.650555,-1.502973,2.517884,' >50K'
1.255918,0.726341,1.570597,0.845066,' <=50K'
-0.67167,3.530825,1.22429,2.35437,' <=50K'
0.150224,5.449423,-0.810116,1.440924,' <=50K'
1.50287,0.74629,-1.44005,1.009307,' <=50K'
-3.540424,0.3587,-2.285577,2.450158,' <=50K'
1.498437,4.974477,-1.914901,2.021149,' <=50K'
-1.250714,5.703917,0.538518,1.550889,' <=50K'
1.035943,6.764581,-3.325385,1.715924,' <=50K'
-0.642673,6.759242,-0.40871,2.757317,' <=50K'
3.03697,4.499842,-2.687449,2.57995,' <=50K'
1.183506,3.317463,-3.079504,0.623086,' <=50K'
0.818747,-1.59863,-0.847883,1.586543,' >50K'
-1.287498,5.244866,1.016906,-2.102623,' <=50K'
-1.303642,-0.557707,-0.531642,0.642432,' >50K'
2.021227,0.968459,-0.850919,-1.530397,' <=50K'
-1.213066,5.469225,1.119497,1.627133,' <=50K'
-1.233232,6.41125,0.749796,0.314722,' <=50K'
-0.529167,8.423729,1.394066,0.11295,' <=50K'
-2.670275,5.607011,-2.819631,0.505021,' <=50K'
-0.479687,-1.000428,-0.220133,0.207657,' <=50K'
0.039933,-0.539339,0.304277,0.436408,' <=50K'
-1.82293,-0.136007,0.765317,-0.496222,' <=50K'
-0.240509,1.254697,1.647399,3.349025,' <=50K'
2.799691,5.492689,-1.315945,4.069944,' <=50K'
-0.311412,4.901564,1.084938,3.322437,' >50K'
-2.525523,3.406978,-1.226887,4.292537,' <=50K'
2.68782,8.298064,0.228314,0.714229,' <=50K'
-2.091417,-0.255147,0.454656,2.432918,' <=50K'
3.221785,4.226674,1.915611,-0.194107,' <=50K'
1.75729,5.383656,-3.291032,5.01033,' <=50K'
3.23404,7.616624,-0.246424,1.420579,' >50K'
0.660178,2.474114,-0.89714,-1.115531,' <=50K'
-3.699448,0.337129,-0.561596,0.786394,' <=50K'
-0.196224,8.774943,1.061682,2.599584,' <=50K'
3.60717,7.579782,-0.22687,1.858692,' <=50K'
-0.398833,6.106598,-3.185187,1.274771,' <=50K'
-0.231676,7.482384,-0.376321,0.647934,' <=50K'
0.499248,4.074708,-2.247303,2.235198,' <=50K'
0.861304,5.169342,-0.86163,4.139921,' <=50K'
0.11387,2.137082,-1.342733,3.435059,' >50K'
-0.271465,1.323059,0.749763,1.708955,' >50K'
-1.238039,3.888727,-1.678375,3.459577,' <=50K'
-1.756673,5.82113,-2.17126,1.545239,' <=50K'
-2.434738,3.828877,-0.689373,-0.114727,' <=50K'
-3.958751,0.298675,-1.360304,3.59303,' <=50K'
3.249379,6.123697,-0.638467,3.074834,' <=50K'
-0.600064,5.349696,-0.949295,3.401848,' <=50K'
1.259518,4.463204,1.80679,4.291701,' <=50K'
3.232159,4.455385,-3.619928,3.907504,' <=50K'
3.293264,6.742859,-0.159723,1.355653,' <=50K'
-4.22165,-0.476105,-0.40435,2.749173,' >50K'
-6.659997,0.535145,-0.006908,1.228786,' >50K'
-3.88071,-0.086927,-1.557049,1.790942,' <=50K'
-2.771976,5.226323,1.87293,-2.165811,' >50K'
-0.195051,2.886271,-0.511577,1.314828,' >50K'
-5.439767,7.594398,0.286978,3.676035,' <=50K'
1.722712,7.989973,1.32743,1.365342,' <=50K'
-1.746559,-0.044304,0.407903,2.194898,' >50K'
-1.731024,-0.557498,-0.679603,1.048507,' <=50K'
-0.410887,-3.056814,0.658045,1.646185,' >50K'
3.914957,3.761464,-2.261834,2.785669,' <=50K'
-1.210588,5.175954,0.958051,1.549118,' <=50K'
1.399736,4.463009,-0.925543,1.979541,' <=50K'
2.84692,6.166967,0.277644,0.457198,' >50K'
2.196423,5.329956,-0.529194,3.482931,' <=50K'
2.523169,1.181805,-0.050795,6.204468,' <=50K'
4.567458,5.522791,-1.554317,-1.285785,' <=50K'
-0.920603,2.658679,-0.025228,1.505181,' <=50K'
0.099696,2.513022,-3.767359,1.185696,' <=50K'
3.400525,6.730883,2.68403,1.776668,' <=50K'
-1.829577,8.15375,-0.591452,5.418993,' <=50K'
0.1312,5.845023,-0.636699,1.218706,' <=50K'
-3.585868,6.302628,-2.24468,3.53615,' <=50K'
4.398484,-1.624795,-1.100409,1.409792,' <=50K'
-0.351858,1.560736,-2.082668,3.560384,' <=50K'
3.569254,5.194151,-1.302827,1.937262,' <=50K'
2.833636,6.384932,0.468923,1.105424,' <=50K'
-0.239675,3.032086,2.198511,0.883706,' <=50K'
-0.687208,6.190595,0.055901,3.028873,' <=50K'
-1.116497,0.222803,-0.308892,0.232236,' <=50K'
-3.024322,1.856709,-3.70809,4.248059,' <=50K'
0.095422,-1.155268,-1.668749,1.298822,' <=50K'
2.846618,5.469689,-1.290834,3.992195,' <=50K'
-0.245008,-0.775713,1.006407,-1.635714,' <=50K'
-2.757373,0.783015,1.838873,1.144561,' <=50K'
2.874118,0.475579,0.238981,3.212582,' >50K'
2.668931,4.240084,-1.344388,1.27673,' <=50K'
-0.799973,1.543784,0.586017,2.125501,' >50K'
-0.521512,2.069192,0.679975,2.094657,' <=50K'
0.21115,4.656589,-2.871989,3.689514,' <=50K'
1.271104,6.429575,-0.73074,4.161168,' <=50K'
0.330927,5.890904,-1.519794,2.113375,' <=50K'
2.998193,0.720911,4.958035,1.564229,' <=50K'
0.645485,7.79996,-0.421687,2.229151,' <=50K'
-0.998815,2.697012,-0.06708,1.634764,' <=50K'
-1.882119,-1.120991,-0.735426,1.044384,' >50K'
0.951719,7.293892,-1.328996,4.723961,' <=50K'
-0.920603,2.658679,-0.025228,1.505181,' >50K'
0.486568,3.32822,3.410881,0.248023,' >50K'
-0.442632,4.876904,1.049048,3.411431,' <=50K'
1.312714,9.122925,-0.001697,1.915375,' <=50K'
2.95628,4.963782,0.443861,2.453205,' <=50K'
-2.803161,1.589013,-0.213926,2.744254,' <=50K'
0.600951,-3.628796,-0.647985,1.801305,' >50K'
3.129639,6.246015,-2.470907,3.1515,' <=50K'
-0.202591,0.023293,2.20819,3.745377,' >50K'
0.918224,-0.491652,-1.168577,0.031849,' <=50K'
-1.728661,-1.185688,1.186784,5.345233,' <=50K'
-0.991812,-0.116159,-1.24369,1.153671,' >50K'
-1.737194,1.243527,0.375561,3.219212,' >50K'
1.759859,4.103202,2.448043,2.602513,' <=50K'
-1.136253,0.528802,-1.321472,2.452525,' <=50K'
-0.795496,0.483844,-1.72669,1.35805,' <=50K'
-0.838489,1.170178,0.612546,2.026667,' >50K'
-1.975244,-0.239067,0.426766,2.768599,' >50K'
0.227844,4.02707,0.081657,-2.127397,' <=50K'
3.797318,6.734665,-0.058681,3.696755,' <=50K'
3.994345,-1.119477,-5.705135,2.734166,' >50K'
0.238718,-3.828606,0.438851,1.337538,' >50K'
-0.624722,4.103411,-2.090344,3.371673,' <=50K'
-3.075486,2.365745,-0.051844,1.640051,' >50K'
-2.012199,-2.091603,-0.863677,0.267715,' >50K'
-0.920603,2.658679,-0.025228,1.505181,' <=50K'
0.306851,2.712611,3.881616,-0.640079,' <=50K'
2.03566,5.091328,0.052932,0.733898,' <=50K'
1.232974,5.464354,1.108149,1.033656,' <=50K'
-2.871625,-0.59919,-0.935277,2.163763,' <=50K'
2.896659,4.505328,-2.684483,2.354682,' <=50K'
0.194862,-2.804716,1.658888,0.250884,' >50K'
-1.213913,3.776775,1.36566,0.244971,' <=50K'
1.083164,5.887557,-0.604648,1.032697,' <=50K'
-2.219896,3.826324,2.038907,1.28972,' <=50K'
3.02486,5.895056,1.681152,2.63773,' <=50K'
2.610346,6.188462,-4.904562,4.532721,' <=50K'
1.201171,5.018453,-1.793394,0.510864,' <=50K'
-1.663335,0.116575,-1.153176,0.918212,' <=50K'
1.610486,4.352375,1.284248,1.647763,' <=50K'
3.666702,6.902584,0.164099,3.674885,' <=50K'
-0.56477,4.493631,1.171846,2.245814,' >50K'
-2.662379,1.520012,-0.138593,2.511005,' >50K'
-0.888855,1.14947,-0.150802,2.626669,' >50K'
5.63218,2.464115,-0.558265,2.201458,' >50K'
-1.120246,2.807187,1.490758,0.46353,' <=50K'
1.187475,8.466215,0.273481,1.865964,' <=50K'
-0.584274,-0.399248,-1.06785,2.451167,' <=50K'
-0.350078,2.668659,0.696321,1.359492,' <=50K'
-0.306411,3.140161,-2.543278,2.841673,' >50K'
-0.350095,-1.378329,1.440019,0.894854,' >50K'
-1.291614,5.132488,-0.192395,2.1159,' <=50K'
-1.772303,6.401989,-2.450428,3.236577,' <=50K'
-1.127975,1.762754,1.081494,1.526005,' >50K'
0.234847,5.913656,-1.541189,2.096509,' <=50K'
1.717998,5.327418,1.005855,-0.899556,' <=50K'
-1.471382,-0.086154,-1.392456,3.040668,' <=50K'
2.378807,5.481626,-0.616326,3.098449,' <=50K'
-2.211114,-0.494923,-0.077037,2.372032,' >50K'
-1.035081,7.362976,-2.406089,3.639178,' <=50K'
2.932157,0.112674,-2.214458,1.76883,' <=50K'
1.077388,4.674502,-2.16407,2.012172,' <=50K'
1.49003,2.173459,2.654182,1.873374,' <=50K'
-0.415338,-3.103312,0.7157,1.301454,' >50K'
1.673641,4.178794,-0.558811,2.963146,' <=50K'
1.904501,8.232932,-2.752614,3.117845,' <=50K'
6.270584,5.422867,0.941706,4.162888,' >50K'
-0.926804,0.926004,0.58836,1.35419,' <=50K'
-1.323098,0.782782,-1.31803,1.273344,' <=50K'
0.340532,-3.272634,-1.373586,0.539446,' >50K'
-2.53494,1.079237,0.424796,-0.545283,' >50K'
1.174866,5.118462,-2.070035,2.451611,' <=50K'
-1.529896,-0.680414,-0.54196,0.539226,' >50K'
1.185518,7.43028,-1.255629,2.946341,' <=50K'
0.862789,7.301191,-3.939009,1.017976,' <=50K'
-5.322732,0.605454,-0.379237,1.911046,' <=50K'
-0.645985,4.976572,0.940233,3.748347,' <=50K'
5.49114,1.002242,-2.795873,3.872287,' <=50K'
0.420438,1.361554,0.965223,0.367382,' >50K'
2.82129,1.980637,-1.71881,4.336203,' <=50K'
-3.07039,0.231081,-3.993673,3.043508,' >50K'
1.231507,1.251167,0.51018,3.58346,' <=50K'
3.433868,-1.441403,-2.135778,0.636075,' <=50K'
3.804931,4.752583,-3.587089,5.733793,' <=50K'
0.865578,4.117386,-0.394271,2.88529,' <=50K'
0.583466,5.135996,-2.727808,3.503171,' <=50K'
-1.1879,1.329303,-0.866494,1.402362,' >50K'
-0.726603,2.633412,0.797671,3.0998,' <=50K'
-2.778523,-0.828324,3.233565,4.4183,' <=50K'
1.979163,6.522564,-1.987345,4.373545,' <=50K'
-3.500928,7.324269,-0.841149,2.935968,' <=50K'
-0.60096,3.00651,0.034448,2.829208,' >50K'
0.981733,4.029582,-1.099234,1.058491,' <=50K'
0.938257,0.47563,-0.945535,1.030563,' <=50K'
4.754847,2.591536,-0.593236,2.820659,' <=50K'
0.740185,0.91583,1.372673,1.241795,' >50K'
-0.124195,5.593657,-0.968966,1.966002,' <=50K'
2.790495,4.477918,2.440307,2.137695,' <=50K'
-2.975764,0.818283,1.305311,-0.773212,' <=50K'
-0.526062,4.44398,2.427493,1.373838,' <=50K'
-3.688141,-0.755574,-1.507022,1.675171,' >50K'
-3.584654,0.341435,-2.261216,2.241757,' <=50K'
-2.805108,6.528998,-2.380305,0.937937,' <=50K'
-5.138217,-2.743553,-0.185454,1.099513,' <=50K'
0.016883,4.215293,-0.139169,0.641873,' <=50K'
1.601613,3.831723,-0.108486,2.363392,' >50K'
1.444986,-0.292116,-3.18904,3.655891,' >50K'
-1.552237,2.606425,0.080349,-2.283032,' <=50K'
0.577582,0.86961,0.275035,2.52027,' >50K'
-0.063869,5.043052,3.54694,0.162004,' <=50K'
-0.066988,3.370476,0.413385,0.644892,' <=50K'
-1.013675,8.33497,-1.178923,1.708104,' <=50K'
-3.301709,0.215207,-0.438818,0.655577,' <=50K'
0.626666,5.284344,-0.987186,4.52867,' <=50K'
-2.317944,4.016815,0.628472,4.597691,' <=50K'
-1.35468,7.280597,-0.477073,1.370663,' <=50K'
-3.54857,4.292645,-1.058826,-1.311835,' <=50K'
-1.444299,2.961736,-0.240844,1.876084,' <=50K'
1.415025,1.53244,1.466995,1.124933,' <=50K'
-0.352147,5.593814,-0.950679,1.881247,' <=50K'
-1.307798,-0.721118,-0.507166,0.664201,' <=50K'
0.541199,0.087036,-0.283407,0.676668,' <=50K'
0.434032,5.902046,0.541178,2.202233,' <=50K'
0.736184,-0.090161,-0.558813,0.500048,' <=50K'
-0.294078,-1.770335,-1.50334,-0.559155,' <=50K'
2.028097,2.041412,-1.196198,3.100019,' <=50K'
2.549238,-3.787883,-1.505224,2.386917,' <=50K'
-1.854554,-0.346899,0.551384,2.216535,' >50K'
0.573574,8.335256,0.287059,3.22153,' <=50K'
1.051879,5.90289,-0.621389,1.08453,' <=50K'
-2.997372,2.791345,1.041589,1.295963,' <=50K'
0.900703,-3.325448,-0.677801,2.067251,' >50K'
-1.259522,-0.764251,-0.457318,0.443375,' <=50K'
3.96411,3.761712,-2.26555,2.880285,' <=50K'
-1.179917,0.388319,-1.156756,1.302387,' >50K'
0.864847,0.55595,-2.872387,2.101765,' >50K'
-0.969491,0.645517,0.507439,2.341359,' <=50K'
1.052422,5.139531,-2.087526,2.372792,' <=50K'
4.997995,3.959881,-2.736999,3.059345,' <=50K'
1.45481,4.047507,1.867577,-0.900675,' <=50K'
4.26945,4.566518,-0.303926,0.532267,' <=50K'
1.612204,-0.503933,-0.717122,0.557598,' <=50K'
1.39698,6.071312,-1.937698,4.727602,' <=50K'
4.697966,4.281396,0.141913,1.668823,' <=50K'
-2.653836,1.636452,-0.712668,1.575272,' <=50K'
4.400232,3.991763,-3.123732,3.638595,' <=50K'
0.541199,0.087036,-0.283407,0.676668,' >50K'
